freq	q2m10_std	q2m12_std	q2m13_std	q2m14_std	q2m15_std	q2m16_std	q2m17_std	q2m18_std	q2m19_std	q2m2_std	q2m20_std	q2m21_std	q2m23_std	q2m22_std	q2m24_std	q2m25_std	q2m26_std	q2m27_std	q2m28_std	q2m29_std	q2m3_std	q2m30_std	q2m31_std	q2m6_std	q2m7_std	q2m8_std	q2m9_std	q3m1_std	q3m10_std	q3m11_std	q3m12_std	q3m13_std	q3m17_std	q3m2_std	q3m3_std	q3m4_std	q3m5_std	q3m6_std	q3m7_std	q3m8_std	q3m9_std	q1m1_std	q1m2_std	q1m3_std	q1m4_std	q1m5_std	q1m6_std	q1m7_std	q1m9_std
4071.6	0.956717648	0.539814677	0.651737542	0.757752361	0.674741572	0.739338329	0.670171608	0.732496612	0.592353225	0.594285728	0.536639492	0.64522595	0.607896093	0.846108785	0.615209717	0.696244945	0.571890804	0.773713469	0.597911404	0.505065668	0.611343138	0.590844938	0.525878288	0.517875795	0.528975723	0.569178162	0.57757761	0.634592392	0.683352447	0.631358277	0.59419478	0.696514054	0.726342927	0.645428377	0.995779634	0.696813204	0.610574721	0.703469929	0.720080089	0.799261004	0.675205853	0.593544049	0.629275246	0.538016916	0.577546911	0.628472054	0.590795431	0.608465042	0.566830333
4072.95	0.957420197	0.540332424	0.65343688	0.758897214	0.675767782	0.740056167	0.670533805	0.73292032	0.592840976	0.595294602	0.537301515	0.645784365	0.608022663	0.847013985	0.61555405	0.6967191	0.572344563	0.774264082	0.598075712	0.504984776	0.612464523	0.591043745	0.525884852	0.518485643	0.529259496	0.569296015	0.577610796	0.635129078	0.683919562	0.631878555	0.594354826	0.698132868	0.72712691	0.646885693	0.995991151	0.697268631	0.611210588	0.703415193	0.72127623	0.800289582	0.676313681	0.593016521	0.629345144	0.538869692	0.577651777	0.62871854	0.591145534	0.608400385	0.567048118
4074.3	0.958115033	0.540860499	0.655134799	0.760044352	0.676799334	0.740781518	0.670889173	0.733339277	0.593327822	0.596302043	0.537957147	0.646372243	0.608150879	0.847913261	0.61591478	0.697188127	0.572795735	0.774814676	0.598237258	0.504910519	0.613586811	0.591248069	0.525886292	0.519114041	0.529556145	0.569432292	0.577639535	0.635648212	0.684480926	0.632384612	0.594513278	0.699774066	0.727992877	0.648334922	0.99619716	0.697722363	0.611846645	0.703360317	0.722479076	0.801319744	0.677405435	0.592481932	0.629414608	0.539708671	0.577758347	0.628979536	0.591496193	0.608332701	0.567253669
4075.65	0.958802258	0.541398638	0.656831085	0.761193284	0.677835966	0.741514437	0.671237664	0.733753485	0.593813481	0.597307615	0.538606774	0.646991185	0.608281053	0.848806826	0.61629171	0.697651995	0.573244273	0.775365039	0.598395784	0.504842702	0.614708643	0.591458219	0.525883089	0.519759707	0.529866324	0.569586672	0.577664915	0.636149486	0.685036484	0.632876466	0.594670017	0.701435591	0.728943372	0.649775015	0.996397871	0.698174389	0.612481751	0.703305387	0.72368836	0.802351303	0.678480973	0.591940185	0.62948366	0.540533661	0.577866701	0.629254664	0.591847366	0.60826202	0.567447159
4077	0.959481771	0.541946527	0.658525428	0.762343471	0.678877357	0.742255039	0.671579104	0.734163089	0.594298179	0.598310434	0.539250731	0.647642582	0.608413439	0.84969481	0.616684728	0.698110692	0.573689733	0.775915305	0.5985513	0.504781205	0.615829013	0.591674227	0.525875124	0.520421368	0.530189962	0.569759367	0.577687068	0.636632929	0.685585846	0.633354108	0.594825348	0.703115503	0.729979973	0.651204829	0.996593122	0.698624796	0.613115012	0.703250327	0.724903683	0.803384445	0.679540275	0.591391421	0.629552369	0.541344358	0.5779768	0.629543399	0.592199116	0.608188382	0.567628626
4078.35	0.960153774	0.542503608	0.660217636	0.763494465	0.67992339	0.743003209	0.67191335	0.734568039	0.594781492	0.599309933	0.539888662	0.648328069	0.608548181	0.850577153	0.617093752	0.69856421	0.574131623	0.776465379	0.598703578	0.504725468	0.616946859	0.59189627	0.525863055	0.521098064	0.530526852	0.569950115	0.577706753	0.637098407	0.686128937	0.633817758	0.594979034	0.704811689	0.731103715	0.652623458	0.996783055	0.699073557	0.613745611	0.703195203	0.726124989	0.804419079	0.680583095	0.590835454	0.62962069	0.542140021	0.578088726	0.629845251	0.59255138	0.608111686	0.567797981
4079.7	0.960818115	0.543069811	0.661907539	0.764645817	0.680973891	0.743758986	0.672240276	0.734968617	0.595263731	0.600305255	0.540521317	0.649048986	0.608685633	0.851454157	0.617518514	0.699012663	0.574569945	0.77701526	0.598852817	0.504675669	0.61806125	0.592124698	0.525846647	0.521788219	0.530877242	0.570158906	0.577724542	0.637545862	0.686665535	0.634267361	0.595131471	0.706522626	0.732314998	0.654030134	0.99696749	0.69952072	0.614372588	0.703140024	0.727352088	0.805455203	0.681609557	0.590272537	0.629688805	0.542920824	0.578202397	0.630159767	0.592904126	0.608032103	0.567955385
4081.05	0.961474906	0.54364457	0.663594944	0.76579708	0.682028569	0.744522239	0.672559699	0.735364805	0.595744651	0.601295927	0.541148801	0.649806677	0.608825998	0.852325671	0.617958859	0.699455977	0.575004187	0.777564909	0.59899876	0.504631511	0.619171142	0.59235955	0.525826369	0.522490703	0.531241142	0.570385508	0.577741055	0.637975129	0.687195455	0.63470299	0.595282598	0.708246221	0.733613442	0.655424223	0.997146589	0.699966314	0.614994916	0.703084758	0.728584789	0.806492724	0.682619612	0.589702538	0.629756622	0.54368634	0.578317884	0.630486374	0.593257324	0.607949533	0.568100828
4082.4	0.962124177	0.544227569	0.665279638	0.766947895	0.683087267	0.745293079	0.672871532	0.73575663	0.596224148	0.602281352	0.541771123	0.650602291	0.6089696	0.853191907	0.618414613	0.699894227	0.575434039	0.77811425	0.599141427	0.504592718	0.620275986	0.592601025	0.525802662	0.523204594	0.531618076	0.570629813	0.57775679	0.638386373	0.687718511	0.635125068	0.595432494	0.709980893	0.734997973	0.656805031	0.997320236	0.700410399	0.615612062	0.703029396	0.729822904	0.807531866	0.683613213	0.589125501	0.629824234	0.544435952	0.578435074	0.630824722	0.593610888	0.607864025	0.56823428
4083.75	0.962765939	0.544818447	0.666961439	0.768097902	0.684149773	0.746071394	0.673175641	0.736144316	0.596702448	0.603260901	0.542389079	0.65143694	0.609116735	0.854052995	0.618885488	0.700327465	0.575859339	0.778663263	0.599280989	0.504559144	0.621374746	0.592849334	0.525775429	0.523928373	0.532008441	0.570891577	0.577772713	0.638779344	0.68823461	0.635533485	0.595581602	0.7117251	0.736466795	0.658172116	0.997488519	0.700852993	0.616222886	0.702974001	0.731066336	0.808572518	0.684590523	0.588541557	0.629891731	0.545170053	0.578553977	0.631174208	0.593964904	0.607775599	0.568355963
4085.1	0.963400192	0.54541691	0.668640166	0.769246565	0.685215979	0.746857128	0.673471861	0.736527844	0.597179336	0.604234121	0.543002891	0.652311607	0.609267737	0.854908985	0.619371073	0.700755607	0.576279702	0.779211987	0.599417102	0.504530493	0.622466863	0.593104554	0.525745414	0.524661175	0.532411781	0.571170481	0.577789395	0.639154041	0.688743521	0.635928497	0.595729677	0.713477055	0.738017656	0.659525124	0.997651428	0.701294146	0.616826835	0.702918562	0.732314801	0.809614697	0.685551578	0.587950717	0.629959114	0.545887875	0.578674687	0.631534358	0.594319329	0.607684296	0.568465846
4086.45	0.964026975	0.54602233	0.670315766	0.770393703	0.686285643	0.747650186	0.673760135	0.736907397	0.597654621	0.605200565	0.543612731	0.653227057	0.609423002	0.855759999	0.619871284	0.701178779	0.576694729	0.779760325	0.599549911	0.504506726	0.623551681	0.593366867	0.525712832	0.525401661	0.532828078	0.571466222	0.577807578	0.639510483	0.689245196	0.636310452	0.595877023	0.715235443	0.739647542	0.660863745	0.997808818	0.701733926	0.617423093	0.702863135	0.733568157	0.810658553	0.686496492	0.587352894	0.630026474	0.546589305	0.578797213	0.631904712	0.5946741	0.607590114	0.568564022
4087.8	0.964646411	0.546634442	0.671988067	0.771538869	0.687358707	0.748450617	0.674040175	0.737283024	0.598128512	0.606159731	0.544219136	0.654184111	0.609582926	0.856606118	0.620385711	0.701597034	0.577104224	0.780308374	0.599679366	0.504487536	0.624628641	0.59363641	0.525677957	0.526148928	0.533256857	0.57177864	0.577827939	0.639848652	0.689739367	0.636679563	0.596023759	0.716998856	0.741353002	0.662187729	0.997960835	0.702172363	0.618011042	0.702807685	0.73482645	0.811703844	0.687425447	0.586748263	0.630093869	0.547274364	0.578921359	0.632284757	0.595029259	0.607493054	0.568650752
4089.15	0.965258338	0.54725264	0.673656836	0.772681749	0.688434858	0.749258147	0.674311979	0.737654871	0.598600576	0.607111275	0.544822798	0.655183212	0.609747823	0.857447371	0.620914076	0.702010382	0.577507836	0.780855941	0.599805383	0.504472699	0.625697193	0.593913284	0.525641673	0.526901838	0.53369793	0.572106971	0.577851133	0.640168556	0.69022596	0.637036196	0.596169816	0.718765942	0.743130152	0.663496857	0.998107476	0.702609526	0.618590034	0.702752193	0.73608935	0.812750737	0.688338612	0.586136747	0.630161263	0.547942595	0.579047343	0.632673877	0.595384639	0.607393096	0.568725794
4090.5	0.965862958	0.547876815	0.675322103	0.773822118	0.689514099	0.750072843	0.674575432	0.738023034	0.599071254	0.608054611	0.54542385	0.656224757	0.609918283	0.85828403	0.621455957	0.702418865	0.577905283	0.781403084	0.599928162	0.504462164	0.626756965	0.594197549	0.525603556	0.527659439	0.534151071	0.572451456	0.57787823	0.640470226	0.69070491	0.637380607	0.596315911	0.72053537	0.744974759	0.664791223	0.998248609	0.703045473	0.619159233	0.70269683	0.73735695	0.813799158	0.689236207	0.585518478	0.630228806	0.548594131	0.579174886	0.633071714	0.595740385	0.6072903	0.568789592
4091.85	0.96646017	0.548506282	0.676983699	0.774959573	0.690596136	0.750894544	0.674830304	0.73838761	0.599540123	0.608989652	0.546023155	0.6573089	0.610094589	0.859116005	0.622010902	0.702822537	0.578296412	0.781949726	0.600047568	0.504455607	0.62780738	0.594489384	0.525564655	0.528420717	0.534616043	0.572811061	0.577909755	0.640753554	0.691176022	0.637713064	0.596461781	0.722306053	0.746882339	0.666070761	0.998384349	0.703480263	0.619718098	0.702641468	0.738628918	0.814849163	0.690118516	0.584893521	0.630296487	0.549228819	0.579304183	0.633477694	0.596096405	0.607184755	0.568842269
4093.2	0.967050075	0.549140806	0.678641495	0.776093889	0.691680971	0.751723147	0.675076517	0.738748794	0.600007211	0.609915934	0.546620811	0.658435864	0.610277391	0.859943548	0.622578777	0.703221502	0.578680659	0.782495943	0.600163584	0.504453007	0.628848247	0.594788917	0.525525432	0.529184891	0.535092252	0.573185715	0.577946723	0.641018763	0.69163925	0.638034299	0.596607552	0.724076813	0.748848189	0.667335471	0.99851458	0.703913984	0.620266295	0.702586181	0.739905207	0.815900752	0.690985824	0.584261779	0.630364396	0.549846183	0.579435255	0.633891436	0.596452707	0.607076371	0.568883784
4094.55	0.967632613	0.549779876	0.680295448	0.777224799	0.692768428	0.752558549	0.675313975	0.739106682	0.600472651	0.610833029	0.547217737	0.659605369	0.610467196	0.860766558	0.623159005	0.703615782	0.579057994	0.783041582	0.600276399	0.504454071	0.629879187	0.595096041	0.525485953	0.52995087	0.535579324	0.573574966	0.577989789	0.641265824	0.692094445	0.638344552	0.596753835	0.725846755	0.75086757	0.668585563	0.998639437	0.704346696	0.620802998	0.702530991	0.741185865	0.81695397	0.691838397	0.583623513	0.630432602	0.550446537	0.579567907	0.634312398	0.596809251	0.606965219	0.56891441
4095.9	0.968207865	0.550423091	0.681945442	0.778352032	0.693858333	0.753400544	0.675542514	0.739461371	0.600935971	0.611740976	0.547814327	0.660817249	0.610664543	0.861585437	0.623751279	0.704005471	0.579428049	0.783586691	0.600385709	0.504458688	0.630899868	0.595411053	0.525447621	0.530718112	0.536077002	0.573977981	0.57803994	0.641494822	0.692541589	0.638644392	0.596900157	0.72761484	0.752935479	0.66982127	0.998758871	0.704778466	0.621328016	0.70247592	0.7424707	0.818008726	0.692676604	0.58297856	0.630501117	0.551029414	0.579702364	0.634739994	0.597165994	0.606851307	0.568934348
4097.25	0.96877585	0.551069922	0.683591453	0.779475366	0.694950627	0.754249056	0.675762037	0.739813055	0.601397359	0.612639357	0.548411254	0.662070994	0.61086998	0.862399885	0.624355043	0.704390579	0.579790399	0.784131222	0.600491819	0.504466693	0.631910118	0.595733814	0.525410327	0.531485678	0.536584713	0.574394498	0.578097812	0.641705768	0.692980514	0.638934359	0.59704709	0.729380166	0.755047149	0.671042676	0.998872835	0.705209345	0.621840721	0.70242099	0.743759619	0.819065019	0.693500903	0.582327029	0.630569974	0.551594857	0.579838401	0.635173908	0.597522937	0.606734637	0.56894365
4098.6	0.969336529	0.551720133	0.685233377	0.780594574	0.696045184	0.755103906	0.675972421	0.740161734	0.601856769	0.613527973	0.549009111	0.663366101	0.611084257	0.863210403	0.624970059	0.704771266	0.580145148	0.784675222	0.600594785	0.504477917	0.632909796	0.596064493	0.525374865	0.532252749	0.537102082	0.574823974	0.578164419	0.641898932	0.693411221	0.639215022	0.597194771	0.731141923	0.757197814	0.672250274	0.998981281	0.705639478	0.622340667	0.702366276	0.745052432	0.820122943	0.694311586	0.581669074	0.630639255	0.552142863	0.579976275	0.635613636	0.597880078	0.606615218	0.568942649
4099.95	0.969890044	0.552373148	0.68687116	0.781709434	0.697141858	0.755964955	0.676173481	0.740507699	0.602314087	0.614406558	0.549608503	0.664701691	0.611308024	0.864016792	0.625595712	0.705147582	0.580491541	0.785218547	0.600694513	0.504492292	0.633898654	0.596403041	0.525341715	0.533018623	0.537628417	0.575265948	0.57824055	0.64207438	0.693833636	0.639487116	0.597343407	0.732899302	0.759382834	0.673444284	0.999084353	0.706068846	0.622827541	0.7023118	0.746349327	0.821182357	0.695109149	0.581004705	0.630709051	0.552673272	0.580115615	0.636058696	0.59823744	0.606493178	0.568931446
4101.3	0.970436424	0.553028906	0.688504779	0.782819847	0.69824063	0.756832108	0.676365188	0.740851143	0.60276953	0.615274827	0.550210005	0.666077039	0.611541952	0.864819402	0.626231671	0.705519645	0.580829719	0.785761246	0.600791288	0.50450966	0.634876731	0.596749517	0.525311259	0.533782617	0.538163383	0.575719897	0.578327058	0.642232345	0.694247665	0.639751173	0.597493519	0.734651685	0.761597688	0.674625311	0.999181954	0.706497675	0.623300799	0.702257519	0.747650022	0.822243391	0.695894236	0.580334033	0.63077944	0.553186224	0.580256586	0.636508782	0.598594939	0.606368499	0.568910416
4102.65	0.970975539	0.553686692	0.690134258	0.783925526	0.699341277	0.757705214	0.676547428	0.741191971	0.603222684	0.616132913	0.550814502	0.667491055	0.61178674	0.865618084	0.626877341	0.705887528	0.581159475	0.78630327	0.600885053	0.504529824	0.63584379	0.597103892	0.525284613	0.534544236	0.538706517	0.576185088	0.578424741	0.642372825	0.694653291	0.640008009	0.597644804	0.736398415	0.76383811	0.675793645	0.999274046	0.706925946	0.623760253	0.70220354	0.748954514	0.823305973	0.69666717	0.579657046	0.630850356	0.553681741	0.580399198	0.636963328	0.598952511	0.60624114	0.56887978
4104	0.971507499	0.554346105	0.69175937	0.785026219	0.700443808	0.758583974	0.676720046	0.741530471	0.603673303	0.616980588	0.551422413	0.668942626	0.612043293	0.86641309	0.627532433	0.706251367	0.581480186	0.786844571	0.600975741	0.504552942	0.636799896	0.597466215	0.525262699	0.535302873	0.539257145	0.576660927	0.578534452	0.642496157	0.695050476	0.640258579	0.597797289	0.738138797	0.766099903	0.676949843	0.999360649	0.707353726	0.624205825	0.702149908	0.750262711	0.824370101	0.697428654	0.578973635	0.630921923	0.554159154	0.580543647	0.637421976	0.599310219	0.606111191	0.568839641
4105.35	0.972032254	0.555006939	0.693380245	0.786121891	0.701548116	0.759468218	0.676882878	0.741866839	0.604121877	0.617817539	0.552034373	0.670430459	0.612312431	0.867204468	0.628196402	0.706611153	0.581791851	0.787385149	0.601063705	0.50457858	0.637745088	0.597836417	0.525245458	0.536057806	0.539814597	0.577147065	0.578656989	0.642602632	0.695439219	0.640503524	0.597951911	0.739872384	0.76837931	0.678094521	0.99944184	0.707781163	0.62463687	0.702096567	0.75157461	0.825435663	0.698179238	0.578284248	0.630994188	0.55461909	0.580689572	0.637884162	0.599668001	0.605978632	0.56879033
4106.7	0.972550007	0.55566891	0.694996851	0.787212453	0.702654075	0.760357909	0.677035895	0.742201172	0.604568332	0.618643748	0.552651227	0.671953202	0.612594947	0.867992362	0.628868724	0.706967106	0.582094376	0.787925003	0.601149174	0.504606699	0.638679252	0.598214407	0.525233526	0.536808635	0.540378754	0.577643027	0.578793254	0.64269246	0.695819383	0.640743781	0.598108748	0.741598738	0.770672699	0.679228265	0.999517464	0.708208286	0.62505314	0.702043648	0.752890119	0.826502809	0.698919607	0.577588811	0.631067173	0.555061712	0.580837024	0.638349733	0.600025908	0.605843592	0.568732325
4108.05	0.973060615	0.55633137	0.696609144	0.78829759	0.703761657	0.761252765	0.677178983	0.742533614	0.605012054	0.619459233	0.553273405	0.673509598	0.612891865	0.86877685	0.629549099	0.707319405	0.582387176	0.788464135	0.601231823	0.504637467	0.639602597	0.598600266	0.525228481	0.537554877	0.540948452	0.5781479	0.578943976	0.642766026	0.696191199	0.640980551	0.598267505	0.743317194	0.772976529	0.680351767	0.999587714	0.708635253	0.62545493	0.701991216	0.754209141	0.827571446	0.699650481	0.57688719	0.631141027	0.555486179	0.580986097	0.638818123	0.6003839	0.605705981	0.568665635
4109.4	0.9735641	0.556994125	0.698217093	0.789377258	0.704870714	0.762152598	0.677311937	0.742864408	0.605453468	0.620263766	0.553901886	0.675097948	0.613203948	0.869557904	0.630236871	0.707668009	0.582670278	0.789002448	0.601312101	0.504670519	0.640515074	0.598993854	0.525230431	0.538296047	0.541523541	0.578661333	0.579109796	0.642823543	0.696554435	0.641214587	0.598428734	0.745027464	0.775287894	0.681465634	0.999652398	0.709062092	0.625841632	0.701939205	0.755531676	0.82864148	0.700372621	0.576179715	0.631215681	0.55589318	0.58113677	0.639289077	0.600741818	0.605565899	0.568590775
4110.75	0.974060542	0.557656968	0.699820687	0.790451321	0.705981219	0.763057314	0.677434818	0.7431937	0.60589231	0.621057528	0.554537093	0.676716812	0.613532322	0.870335834	0.630931637	0.70801319	0.58294341	0.789539893	0.601390111	0.504706043	0.641416875	0.599395122	0.525240364	0.539031774	0.542103409	0.579182632	0.579291585	0.642865559	0.69690923	0.641447137	0.5985926	0.74672917	0.777603618	0.682570731	0.999711611	0.709488931	0.626213311	0.701887768	0.75685763	0.829712912	0.70108669	0.575466243	0.631291307	0.556282583	0.581289032	0.639762185	0.60109982	0.605423366	0.568508008
4112.1	0.974549982	0.558319458	0.70141999	0.791519647	0.707093093	0.763966538	0.677547392	0.743521538	0.606328853	0.621840178	0.555179687	0.678364549	0.61387791	0.871110591	0.631632956	0.708355045	0.583206524	0.790076566	0.601466045	0.50474387	0.642308065	0.599804029	0.525258487	0.539761613	0.542687287	0.579711466	0.579489981	0.642892401	0.697255547	0.641679329	0.598759578	0.74842193	0.779921339	0.683667788	0.999765258	0.709915858	0.626569722	0.701836871	0.758187003	0.830785796	0.701793543	0.574747147	0.631367801	0.55665454	0.58144275	0.640237036	0.601457842	0.605278441	0.56841775
4113.45	0.975032318	0.558981291	0.703015013	0.792582144	0.708206269	0.764880176	0.677649574	0.743848261	0.606762673	0.622611894	0.555830331	0.680039583	0.61424189	0.871882387	0.632340384	0.708693688	0.583459128	0.790612372	0.601540026	0.504783942	0.643188949	0.600220296	0.525286308	0.540485372	0.543274701	0.58024698	0.579705688	0.642904677	0.697593497	0.641912439	0.598929559	0.750105554	0.782238515	0.684757623	0.999813435	0.710342922	0.626911015	0.70178659	0.759519605	0.83186006	0.702494225	0.574022274	0.631445359	0.557008909	0.581598088	0.640713445	0.601815781	0.605131164	0.568320322
4114.8	0.975507814	0.559642115	0.704605703	0.793638724	0.709320698	0.765798133	0.677741353	0.744173918	0.607193826	0.623372716	0.556489705	0.681740205	0.614625155	0.872651141	0.633053429	0.709029351	0.583701195	0.791147272	0.601612189	0.504826259	0.644059649	0.600644104	0.525324317	0.541202559	0.543865136	0.580788794	0.579939316	0.642902838	0.697923099	0.642147659	0.599102769	0.751779699	0.784552877	0.685841179	0.999856141	0.710770242	0.627237068	0.701737002	0.760855625	0.83293559	0.703189591	0.573291623	0.631523981	0.557345721	0.581754974	0.641190973	0.6021737	0.604981506	0.56821604
4116.15	0.975976187	0.560301842	0.706192112	0.794689296	0.710436243	0.766720035	0.67782248	0.74449875	0.607622427	0.624122415	0.55715829	0.683464716	0.615028974	0.873417185	0.633771617	0.709362139	0.583932716	0.791681285	0.601682903	0.504870821	0.644920365	0.601075122	0.525372906	0.541912898	0.544458	0.581336444	0.58019139	0.642887491	0.698244316	0.642386328	0.59927973	0.75344406	0.786862426	0.686919244	0.99989333	0.711197934	0.627547813	0.701688127	0.762194779	0.834012518	0.703880532	0.572555546	0.631603654	0.557665361	0.581913368	0.641669331	0.602531513	0.604829634	0.568105459
4117.5	0.976437669	0.560959971	0.70777423	0.795733771	0.711552896	0.767645786	0.677893013	0.744823001	0.608048342	0.624861154	0.557836555	0.68521151	0.615454352	0.874180408	0.634494537	0.709692232	0.584153066	0.792214391	0.601752226	0.504917579	0.645771324	0.601513332	0.525433152	0.542616246	0.545052622	0.581889288	0.580462558	0.64285932	0.698557426	0.642629961	0.599460492	0.7550986	0.789165348	0.687992933	0.999924952	0.711626057	0.627843518	0.701639987	0.763537066	0.835090657	0.704568074	0.571813921	0.631684527	0.557967485	0.582073268	0.64214813	0.602889294	0.604675509	0.567988822
4118.85	0.976892149	0.561616415	0.709352111	0.796772104	0.712670588	0.768575107	0.677952767	0.745146719	0.608471694	0.62558896	0.558525355	0.686978744	0.615902404	0.874941062	0.635221602	0.710019767	0.58436252	0.79274663	0.60182054	0.504966591	0.646612793	0.601958554	0.525505506	0.543312233	0.545648627	0.582446814	0.580753072	0.642818989	0.698862225	0.642879852	0.599645516	0.756742881	0.791460008	0.689063065	0.999951055	0.71205469	0.628123991	0.701592713	0.764882488	0.836170007	0.70525347	0.571067012	0.631766498	0.558252598	0.582234458	0.642627236	0.603246929	0.604519191	0.567866785
4120.2	0.977339728	0.562270958	0.710925787	0.797804161	0.713789232	0.769507855	0.678001754	0.745470147	0.608892314	0.626305871	0.559224976	0.688765172	0.616374411	0.875699198	0.635952545	0.710345048	0.584560757	0.793277848	0.601888007	0.505017789	0.647445113	0.602410579	0.525590968	0.544000764	0.546245363	0.583008639	0.581063544	0.642767432	0.69915914	0.643137697	0.599834765	0.758376922	0.793744953	0.690130744	0.999971593	0.712484	0.62838968	0.701546325	0.766230853	0.837250569	0.705937632	0.570314731	0.631849749	0.558520702	0.58239731	0.643106292	0.603604427	0.604360759	0.567739663
4121.55	0.977780406	0.562923188	0.712495299	0.798829987	0.714908818	0.770443796	0.67803977	0.745793428	0.609309994	0.627011982	0.559935977	0.690568794	0.616871438	0.876454816	0.636686831	0.710668129	0.584747475	0.79380812	0.601954835	0.50507132	0.64826854	0.602869367	0.52569033	0.544681535	0.546842256	0.583574101	0.581394376	0.642705351	0.699448077	0.643404956	0.600028335	0.76000059	0.796019004	0.691197029	0.999986612	0.712913976	0.628640585	0.701500856	0.767582257	0.838332248	0.706621889	0.569557144	0.631934327	0.558771704	0.582561649	0.64358504	0.603961769	0.604200243	0.56760795
4122.9	0.978214133	0.563572989	0.714060638	0.799849357	0.71602922	0.771382789	0.678066806	0.746116807	0.609724961	0.627707351	0.560658835	0.69238816	0.61739459	0.877208066	0.637424049	0.710989251	0.584922786	0.794337371	0.602021291	0.505127076	0.649083416	0.603334758	0.525804083	0.545354489	0.547438754	0.584142738	0.58174585	0.642633797	0.699729131	0.643683308	0.600226661	0.761613542	0.798280706	0.692262948	0.999996065	0.713344786	0.62887702	0.70145636	0.768936557	0.839414952	0.707307333	0.568794415	0.632020185	0.55900596	0.582727463	0.644063182	0.6043189	0.604037633	0.567472061
4124.25	0.978641061	0.56422028	0.715621868	0.80086245	0.717150428	0.772324505	0.678082833	0.746440476	0.610137261	0.628391958	0.561393859	0.694221726	0.617945128	0.877959	0.638163787	0.711308657	0.585086418	0.794865705	0.602087843	0.505185235	0.649890045	0.603806444	0.525932755	0.546019351	0.548034651	0.584714188	0.582118041	0.64255379	0.700002578	0.643974376	0.600430165	0.763215996	0.800529335	0.693329598	1	0.713776448	0.629099164	0.701412957	0.770293706	0.840498773	0.707995245	0.568026754	0.632107369	0.559223662	0.582894599	0.644540556	0.604675874	0.603873058	0.567332604
4125.6	0.979061089	0.56486472	0.717178988	0.801868998	0.718272384	0.77326885	0.678087668	0.746764582	0.610546829	0.629065974	0.562141413	0.696067946	0.618524055	0.878707818	0.638905561	0.711626483	0.585238275	0.795392883	0.602154709	0.505245727	0.650688843	0.604284385	0.526077032	0.546676215	0.548629055	0.585287989	0.582511324	0.642466369	0.700268558	0.644279775	0.600638888	0.764807545	0.802763764	0.694398152	0.99999833	0.714209091	0.629307342	0.701370613	0.771653657	0.841583434	0.708687003	0.567254082	0.632195936	0.559424831	0.583063148	0.645016822	0.605032554	0.603706607	0.567190053
4126.95	0.979474317	0.565506171	0.718732095	0.802869144	0.719395039	0.774215685	0.678081359	0.747089328	0.610953458	0.629729588	0.56290189	0.697925467	0.619132681	0.87945452	0.639649095	0.711943078	0.58537817	0.795919145	0.602222118	0.505308642	0.651480192	0.604768293	0.526237905	0.547324806	0.549221535	0.585863648	0.582925718	0.642372931	0.700527118	0.644601433	0.600852907	0.766388444	0.804983376	0.695469755	0.999991171	0.714642813	0.629502067	0.70132947	0.773016304	0.842669119	0.709383982	0.566476476	0.63228599	0.559609578	0.583233163	0.645491847	0.605388982	0.603538251	0.567044913
4128.3	0.979880685	0.566144526	0.720281242	0.803862727	0.720518247	0.775164641	0.678063781	0.747414975	0.611357222	0.630382887	0.563675722	0.699792687	0.619771899	0.880199258	0.640393893	0.712258503	0.585506053	0.796444299	0.602290442	0.505374214	0.65226447	0.605258057	0.526415802	0.547965077	0.549811871	0.586440733	0.583361486	0.642274678	0.700778582	0.644940963	0.601072499	0.767958379	0.807187372	0.69654557	0.999978311	0.715077652	0.629683737	0.701289537	0.774381535	0.843755549	0.710087513	0.565694014	0.63237745	0.559778309	0.583404655	0.645965468	0.605745117	0.603368148	0.566897731
4129.65	0.980280172	0.566779637	0.721826439	0.804849819	0.721642097	0.776115598	0.678034954	0.747741552	0.611758546	0.631025776	0.564462861	0.701668475	0.620442897	0.880942082	0.641139577	0.712573119	0.58562187	0.796968392	0.602360165	0.505442238	0.653042105	0.605753439	0.526610628	0.548596942	0.550399324	0.587019025	0.583818261	0.642173027	0.701023089	0.645300101	0.601298332	0.769517475	0.809375225	0.69762675	0.999959981	0.715513726	0.629852677	0.701250891	0.775749367	0.844842864	0.710799019	0.564906992	0.63247043	0.559931175	0.583577333	0.646437283	0.606100906	0.603196319	0.566749143
4131	0.980673003	0.567411289	0.723367741	0.805830365	0.722766471	0.77706849	0.677994761	0.748069487	0.61215693	0.631658671	0.565263643	0.703551352	0.621146619	0.881683093	0.641885877	0.712887133	0.585725469	0.797491473	0.60243148	0.505513	0.653813571	0.606254298	0.526823439	0.54922043	0.550983656	0.587597899	0.584296269	0.642069644	0.701260861	0.645680689	0.601530132	0.771065626	0.811546354	0.698714528	0.999936084	0.715951134	0.630009628	0.701213608	0.777119669	0.845930887	0.711520019	0.564115332	0.632564942	0.560068257	0.583751435	0.646907376	0.606456369	0.603022841	0.566599707
